9190.00,0.00E+00
9200.00,0.00E+00
9210.00,1.59E-06
9220.00,2.30E-06
9230.00,3.32E-06
9240.00,4.94E-06
9250.00,7.28E-06
9260.00,1.09E-05
9270.00,1.63E-05
9280.00,2.38E-05
9290.00,3.45E-05
9300.00,4.93E-05
9310.00,6.96E-05
9320.00,9.81E-05
9330.00,1.40E-04
9340.00,2.00E-04
9350.00,2.88E-04
9360.00,4.06E-04
9370.00,5.92E-04
9380.00,9.04E-04
9390.00,1.58E-03
9400.00,2.73E-03
9410.00,6.45E-03
9420.00,1.42E-02
9430.00,2.79E-02
9440.00,4.46E-02
9450.00,6.25E-02
9460.00,8.42E-02
9470.00,1.26E-01
9480.00,1.93E-01
9490.00,3.00E-01
9500.00,4.35E-01
9510.00,5.66E-01
9520.00,6.68E-01
9530.00,7.23E-01
9540.00,7.42E-01
9550.00,7.47E-01
9560.00,7.48E-01
9570.00,7.49E-01
9580.00,7.52E-01
9590.00,7.54E-01
9600.00,7.57E-01
9610.00,7.60E-01
9620.00,7.63E-01
9630.00,7.66E-01
9640.00,7.68E-01
9650.00,7.70E-01
9660.00,7.71E-01
9670.00,7.72E-01
9680.00,7.72E-01
9690.00,7.72E-01
9700.00,7.73E-01
9710.00,7.73E-01
9720.00,7.73E-01
9730.00,7.73E-01
9740.00,7.74E-01
9750.00,7.74E-01
9760.00,7.74E-01
9770.00,7.74E-01
9780.00,7.74E-01
9790.00,7.75E-01
9800.00,7.75E-01
9810.00,7.75E-01
9820.00,7.75E-01
9830.00,7.75E-01
9840.00,7.76E-01
9850.00,7.76E-01
9860.00,7.76E-01
9870.00,7.77E-01
9880.00,7.78E-01
9890.00,7.79E-01
9900.00,7.79E-01
9910.00,7.79E-01
9920.00,7.78E-01
9930.00,7.78E-01
9940.00,7.79E-01
9950.00,7.78E-01
9960.00,7.77E-01
9970.00,7.77E-01
9980.00,7.77E-01
9990.00,7.77E-01
10000.00,7.76E-01
10010.00,7.76E-01
10020.00,7.76E-01
10030.00,7.76E-01
10040.00,7.77E-01
10050.00,7.79E-01
10060.00,7.80E-01
10070.00,7.82E-01
10080.00,7.83E-01
10090.00,7.84E-01
10100.00,7.84E-01
10110.00,7.83E-01
10120.00,7.83E-01
10130.00,7.82E-01
10140.00,7.81E-01
10150.00,7.80E-01
10160.00,7.79E-01
10170.00,7.78E-01
10180.00,7.78E-01
10190.00,7.78E-01
10200.00,7.78E-01
10210.00,7.78E-01
10220.00,7.78E-01
10230.00,7.79E-01
10240.00,7.79E-01
10250.00,7.78E-01
10260.00,7.76E-01
10270.00,7.75E-01
10280.00,7.75E-01
10290.00,7.73E-01
10300.00,7.73E-01
10310.00,7.73E-01
10320.00,7.73E-01
10330.00,7.74E-01
10340.00,7.76E-01
10350.00,7.77E-01
10360.00,7.78E-01
10370.00,7.79E-01
10380.00,7.81E-01
10390.00,7.81E-01
10400.00,7.81E-01
10410.00,7.80E-01
10420.00,7.79E-01
10430.00,7.79E-01
10440.00,7.78E-01
10450.00,7.78E-01
10460.00,7.78E-01
10470.00,7.79E-01
10480.00,7.79E-01
10490.00,7.79E-01
10500.00,7.79E-01
10510.00,7.80E-01
10520.00,7.79E-01
10530.00,7.79E-01
10540.00,7.78E-01
10550.00,7.76E-01
10560.00,7.75E-01
10570.00,7.73E-01
10580.00,7.72E-01
10590.00,7.71E-01
10600.00,7.70E-01
10610.00,7.69E-01
10620.00,7.69E-01
10630.00,7.70E-01
10640.00,7.70E-01
10650.00,7.70E-01
10660.00,7.70E-01
10670.00,7.70E-01
10680.00,7.70E-01
10690.00,7.69E-01
10700.00,7.68E-01
10710.00,7.68E-01
10720.00,7.66E-01
10730.00,7.64E-01
10740.00,7.64E-01
10750.00,7.64E-01
10760.00,7.66E-01
10770.00,7.66E-01
10780.00,7.67E-01
10790.00,7.69E-01
10800.00,7.70E-01
10810.00,7.71E-01
10820.00,7.72E-01
10830.00,7.73E-01
10840.00,7.72E-01
10850.00,7.71E-01
10860.00,7.70E-01
10870.00,7.69E-01
10880.00,7.68E-01
10890.00,7.67E-01
10900.00,7.65E-01
10910.00,7.65E-01
10920.00,7.65E-01
10930.00,7.66E-01
10940.00,7.67E-01
10950.00,7.67E-01
10960.00,7.66E-01
10970.00,7.67E-01
10980.00,7.65E-01
10990.00,7.65E-01
11000.00,7.65E-01
11010.00,7.63E-01
11020.00,7.62E-01
11030.00,7.62E-01
11040.00,7.59E-01
11050.00,7.58E-01
11060.00,7.58E-01
11070.00,7.59E-01
11080.00,7.60E-01
11090.00,7.59E-01
11100.00,7.60E-01
11110.00,7.62E-01
11120.00,7.63E-01
11130.00,7.64E-01
11140.00,7.65E-01
11150.00,7.65E-01
11160.00,7.66E-01
11170.00,7.66E-01
11180.00,7.66E-01
11190.00,7.66E-01
11200.00,7.66E-01
11210.00,7.65E-01
11220.00,7.65E-01
11230.00,7.63E-01
11240.00,7.64E-01
11250.00,7.64E-01
11260.00,7.65E-01
11270.00,7.65E-01
11280.00,7.65E-01
11290.00,7.65E-01
11300.00,7.66E-01
11310.00,7.64E-01
11320.00,7.64E-01
11330.00,7.65E-01
11340.00,7.65E-01
11350.00,7.66E-01
11360.00,7.67E-01
