14050.00,0.00E+00
14060.00,0.00E+00
14070.00,8.80E-05
14080.00,7.98E-05
14090.00,8.05E-05
14100.00,8.97E-05
14110.00,8.69E-05
14120.00,8.00E-05
14130.00,9.38E-05
14140.00,8.67E-05
14150.00,8.03E-05
14160.00,7.79E-05
14170.00,7.66E-05
14180.00,7.44E-05
14190.00,6.86E-05
14200.00,7.16E-05
14210.00,6.53E-05
14220.00,5.91E-05
14230.00,5.91E-05
14240.00,5.24E-05
14250.00,6.20E-05
14260.00,6.99E-05
14270.00,6.84E-05
14280.00,6.15E-05
14290.00,6.08E-05
14300.00,6.10E-05
14310.00,5.59E-05
14320.00,6.01E-05
14330.00,7.32E-05
14340.00,6.02E-05
14350.00,5.73E-05
14360.00,6.50E-05
14370.00,6.73E-05
14380.00,7.00E-05
14390.00,7.30E-05
14400.00,6.95E-05
14410.00,7.04E-05
14420.00,7.72E-05
14430.00,8.05E-05
14440.00,7.71E-05
14450.00,8.14E-05
14460.00,8.76E-05
14470.00,8.61E-05
14480.00,8.68E-05
14490.00,8.16E-05
14500.00,9.24E-05
14510.00,9.60E-05
14520.00,9.41E-05
14530.00,9.52E-05
14540.00,9.52E-05
14550.00,9.31E-05
14560.00,8.74E-05
14570.00,9.53E-05
14580.00,9.13E-05
14590.00,8.87E-05
14600.00,9.51E-05
14610.00,8.94E-05
14620.00,9.07E-05
14630.00,8.18E-05
14640.00,8.74E-05
14650.00,9.08E-05
14660.00,9.04E-05
14670.00,9.10E-05
14680.00,8.79E-05
14690.00,9.30E-05
14700.00,9.15E-05
14710.00,9.45E-05
14720.00,1.00E-04
14730.00,1.09E-04
14740.00,1.15E-04
14750.00,1.14E-04
14760.00,1.16E-04
14770.00,1.25E-04
14780.00,1.38E-04
14790.00,1.42E-04
14800.00,1.43E-04
14810.00,1.59E-04
14820.00,1.78E-04
14830.00,1.89E-04
14840.00,2.02E-04
14850.00,2.25E-04
14860.00,2.43E-04
14870.00,2.72E-04
14880.00,3.06E-04
14890.00,3.42E-04
14900.00,3.76E-04
14910.00,4.19E-04
14920.00,4.77E-04
14930.00,5.43E-04
14940.00,6.33E-04
14950.00,7.22E-04
14960.00,8.35E-04
14970.00,9.81E-04
14980.00,1.16E-03
14990.00,1.37E-03
15000.00,1.63E-03
15010.00,1.96E-03
15020.00,2.36E-03
15030.00,2.89E-03
15040.00,3.56E-03
15050.00,4.43E-03
15060.00,5.57E-03
15070.00,7.07E-03
15080.00,9.03E-03
15090.00,1.17E-02
15100.00,1.53E-02
15110.00,2.02E-02
15120.00,2.70E-02
15130.00,3.60E-02
15140.00,4.88E-02
15150.00,6.64E-02
15160.00,9.04E-02
15170.00,1.22E-01
15180.00,1.64E-01
15190.00,2.17E-01
15200.00,2.81E-01
15210.00,3.52E-01
15220.00,4.30E-01
15230.00,5.12E-01
15240.00,5.87E-01
15250.00,6.51E-01
15260.00,7.01E-01
15270.00,7.34E-01
15280.00,7.55E-01
15290.00,7.65E-01
15300.00,7.71E-01
15310.00,7.73E-01
15320.00,7.74E-01
15330.00,7.76E-01
15340.00,7.76E-01
15350.00,7.77E-01
15360.00,7.77E-01
15370.00,7.77E-01
15380.00,7.78E-01
15390.00,7.77E-01
15400.00,7.77E-01
15410.00,7.76E-01
15420.00,7.76E-01
15430.00,7.76E-01
15440.00,7.75E-01
15450.00,7.76E-01
15460.00,7.75E-01
15470.00,7.75E-01
15480.00,7.77E-01
15490.00,7.77E-01
15500.00,7.78E-01
15510.00,7.80E-01
15520.00,7.80E-01
15530.00,7.81E-01
15540.00,7.81E-01
15550.00,7.82E-01
15560.00,7.81E-01
15570.00,7.80E-01
15580.00,7.79E-01
15590.00,7.79E-01
15600.00,7.77E-01
15610.00,7.76E-01
15620.00,7.75E-01
15630.00,7.74E-01
15640.00,7.73E-01
15650.00,7.74E-01
15660.00,7.73E-01
15670.00,7.72E-01
15680.00,7.73E-01
15690.00,7.73E-01
15700.00,7.75E-01
15710.00,7.75E-01
15720.00,7.76E-01
15730.00,7.77E-01
15740.00,7.78E-01
15750.00,7.79E-01
15760.00,7.80E-01
15770.00,7.80E-01
15780.00,7.82E-01
15790.00,7.82E-01
15800.00,7.82E-01
15810.00,7.82E-01
15820.00,7.81E-01
15830.00,7.83E-01
15840.00,7.83E-01
15850.00,7.82E-01
15860.00,7.83E-01
15870.00,7.82E-01
15880.00,7.82E-01
15890.00,7.82E-01
15900.00,7.82E-01
15910.00,7.81E-01
15920.00,7.81E-01
15930.00,7.82E-01
15940.00,7.83E-01
15950.00,7.83E-01
15960.00,7.83E-01
15970.00,7.83E-01
15980.00,7.83E-01
15990.00,7.83E-01
16000.00,7.83E-01
16010.00,7.83E-01
16020.00,7.82E-01
16030.00,7.83E-01
16040.00,7.82E-01
16050.00,7.82E-01
16060.00,7.82E-01
16070.00,7.82E-01
16080.00,7.82E-01
16090.00,7.82E-01
16100.00,7.81E-01
16110.00,7.81E-01
16120.00,7.80E-01
16130.00,7.81E-01
16140.00,7.81E-01
16150.00,7.81E-01
16160.00,7.80E-01
16170.00,7.80E-01
16180.00,7.81E-01
16190.00,7.81E-01
